movieId,title,genres
80241,Going the Distance (2010),Comedy|Romance
80264,Pride of the Marines (1945),Drama|War
80344,Beach Red (1967),Drama|War
80350,Vampires Suck (2010),Comedy
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX
80398,22 Bullets (L'immortel) (2010),Action|Crime|Thriller
80454,Princess (Prinsessa) (2010),Drama
80463,"Social Network, The (2010)",Drama
80489,"Town, The (2010)",Crime|Drama|Thriller
80502,Infestation (2009),Action|Comedy|Sci-Fi
80549,Easy A (2010),Comedy|Romance
80551,Eat Pray Love (2010),Drama|Romance
80586,Flipped (2010),Comedy|Drama|Romance
80590,Wall Street: Money Never Sleeps (2010),Drama
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
80727,Middle Men (2010),Comedy|Crime|Drama
80736,"Poughkeepsie Tapes, The (2007)",Horror|Mystery|Thriller
80775,Tamara Drewe (2010),Comedy|Drama|Romance
80831,Let Me In (2010),Drama|Horror|Mystery
80846,Devil (2010),Horror|Mystery|Thriller
80858,You Again (2010),Comedy
80860,Life as We Know It (2010),Comedy|Romance
80862,Catfish (2010),Documentary|Mystery
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance
80880,Stone (2010),Drama|Thriller
80906,Inside Job (2010),Documentary
80917,Monsters (2010),Drama|Sci-Fi
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi
81018,"Illusionist, The (L'illusionniste) (2010)",Animation
81140,6 Souls (Shelter) (2010),Horror|Mystery|Thriller
81156,Jackass 3D (2010),Action|Comedy|Documentary
81158,Restrepo (2010),Documentary|War
81193,"West Point Story, The (1950)",Comedy|Musical
81216,"Frogmen, The (1951)",Adventure|Drama|War
81229,Red (2010),Action|Comedy
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama
81417,Paranormal Activity 2 (2010),Horror|IMAX
81512,Hereafter (2010),Drama|Fantasy
81516,Black Death (2010),Adventure|Drama|Horror|Mystery
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller
81537,Due Date (2010),Comedy
81562,127 Hours (2010),Adventure|Drama|Thriller
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX
81591,Black Swan (2010),Drama|Thriller
81641,Fair Game (2010),Drama|Thriller
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery
81679,Roman (2006),Drama|Thriller
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy
81782,Unstoppable (2010),Action|Drama|Thriller
81784,Morning Glory (2010),Comedy|Drama|Romance
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller
81791,Somewhere (2010),Drama
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller
81819,Biutiful (2010),Drama
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX
81845,"King's Speech, The (2010)",Drama
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX
81910,"Art of the Steal, The (2009)",Documentary
81927,Linewatch (2008),Crime|Drama|Thriller
81932,"Fighter, The (2010)",Drama
81949,"Romantics, The (2010)",Comedy|Drama|Romance
82037,"Tillman Story, The (2010)",Documentary
82053,Casino Jack (2010),Comedy|Crime
82095,Skyline (2010),Sci-Fi|Thriller
82143,Alone in the Wilderness (2004),Documentary
82152,Beastly (2011),Drama|Fantasy|Romance
82167,Love and Other Drugs (2010),Comedy|Drama|Romance
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy
82202,"Tourist, The (2010)",Drama|Thriller
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
82378,All Good Things (2010),Drama|Mystery|Thriller
82388,"Sergeant, The (1968)",Drama
82459,True Grit (2010),Western
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX
82463,Another Year (2010),Drama
82491,Cooperstown (1993),Drama
82499,How Do You Know (2010),Comedy|Drama|Romance
82527,Barney's Version (2010),Drama
82534,"Company Men, The (2010)",Drama
82564,"Last of the Mohicans, The (1936)",Adventure|Drama|War
82589,Mother and Child (2009),Drama
82633,"Kuroneko (Black Cat from the Grove, The) (Yabu no naka no kuroneko) (1968)",Drama|Fantasy|Horror|Romance
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller
82744,Faster (2010),Action|Crime|Drama
82767,Rabbit Hole (2010),Drama
82852,Little Fockers (2010),Comedy
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy
82909,Take the High Ground! (1953),Comedy|Drama|War
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War
83067,And Soon the Darkness (2010),Horror|Thriller
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy
83134,Tucker & Dale vs Evil (2010),Comedy|Horror
83184,Breathless (Ddongpari) (2009),Crime|Drama
83189,Merrill's Marauders (1962),Adventure|Drama|War
83246,Navajo Joe (1966),Western
83277,Last Days of Mussolini (Mussolini: Ultimo atto) (1974),Drama|War
83302,Last Night (2010),Drama|Romance
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX
83369,"Way Back, The (2010)",Drama
83480,Season of the Witch (2011),Adventure|Drama|Fantasy
83506,Ricky Gervais Live 4: Science (2010),Comedy
83585,It's Alive (2008),Horror
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX
83791,Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders) (1943),Drama|War
83798,Cracks (2009),Drama|Romance|Thriller
83803,Day & Night (2010),Animation|Children
83827,Marwencol (2010),Documentary
83910,"Dilemma, The (2011)",Comedy|Drama
83976,"Trip, The (2010)",Comedy|Drama
84103,Congorama (2006),Comedy|Drama
84128,"Tuesday, After Christmas (Marti, dupa craciun) (2010)",Drama|Romance
84152,Limitless (2011),Sci-Fi|Thriller
84374,No Strings Attached (2011),Comedy|Romance
84387,Boogie Woogie (2009),Comedy|Drama
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller
84395,"Rite, The (2011)",Drama|Horror|Thriller
84557,From Prada to Nada (2011),Comedy|Romance
84570,Country Strong (2010),Drama|Musical|Romance
84601,Unknown (2011),Drama|Mystery|Thriller
84613,Sanctum (2011),Action|Adventure|Drama|Thriller|IMAX
84615,Cedar Rapids (2011),Comedy
84621,Mirrors 2 (2010),Horror|Mystery|Thriller
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance
84732,Vanishing on 7th Street (2010),Horror|Mystery|Thriller
84772,Paul (2011),Adventure|Comedy|Sci-Fi
84847,Emma (2009),Comedy|Drama|Romance
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western
84950,Take Me Home Tonight (2011),Comedy|Drama
84952,Confessions (Kokuhaku) (2010),Drama|Horror
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller
84980,Lapland Odyssey (Napapiirin sankarit) (2010),Comedy|Drama|Romance
85007,Happythankyoumoreplease (2010),Comedy|Drama
85020,"Mechanic, The (2011)",Action|Drama|Thriller
85022,Hall Pass (2011),Comedy
85025,"Eagle, The (2011)",Adventure|Drama
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
85213,"Sunset Limited, The (2011)",Drama
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
85367,Just Go with It (2011),Comedy|Romance
85394,Cave of Forgotten Dreams (2010),Documentary
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
85401,Super (2010),Action|Comedy|Drama
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller
85438,Jane Eyre (2011),Drama|Romance
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX
85565,Chalet Girl (2011),Comedy|Romance
85572,"New Daughter, The (2009)",Horror|Thriller
85736,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
85774,Senna (2010),Documentary
85788,Insidious (2010),Fantasy|Horror|Thriller
85790,Meek's Cutoff (2010),Western
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
85881,Win Win (2011),Comedy|Drama
86000,Boy (2010),Comedy|Drama
86028,Henry's Crime (2010),Comedy|Crime
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action
86190,Hanna (2011),Action|Adventure|Mystery|Thriller
86293,Arthur (2011),Comedy
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
86298,Rio (2011),Adventure|Animation|Children|Comedy
86320,Melancholia (2011),Drama|Sci-Fi
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
86345,Louis C.K.: Hilarious (2010),Comedy
86347,Louis C.K.: Chewed Up (2008),Comedy
86368,Confessions of a Nazi Spy (1939),Drama
86377,Louis C.K.: Shameless (2007),Comedy
86410,"Resident, The (2011)",Drama|Horror|Thriller
86487,Mildred Pierce (2011),Drama
86504,Voices from the List (2004),Documentary
86548,Water for Elephants (2011),Drama|Romance
86593,African Cats (2011),Adventure|Documentary
86628,Kill the Irishman (2011),Action|Crime
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX
86781,Incendies (2010),Drama|Mystery|War
86815,Soul Surfer (2011),Action|Drama
86817,Something Borrowed (2011),Comedy|Drama|Romance
86833,Bridesmaids (2011),Comedy
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller
86852,"Beaver, The (2011)",Drama
86856,To the Shores of Tripoli (1942),Drama|Romance|War
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi
86876,"Tortured, The (2010)",Horror|Thriller
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama
86892,"Man from Nowhere, The (Ajeossi) (2010)",Action|Crime|Thriller
86898,"Tree of Life, The (2011)",Drama
86900,Paper Lion (1968),Comedy
86911,"Hangover Part II, The (2011)",Comedy
87079,Trust (2010),Drama|Thriller
87115,"Speed Of Thought, The (2011)",Sci-Fi|Thriller
87192,Attack the Block (2011),Action|Comedy|Sci-Fi
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
87234,Submarine (2010),Comedy|Drama|Romance
87298,Everything Must Go (2010),Comedy|Drama
87304,Beginners (2010),Drama
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
87314,Lottery Ticket (2010),Comedy
87410,"Chosen One, The (2010)",Comedy|Drama
87430,Green Lantern (2011),Action|Adventure|Sci-Fi
87444,Elektra Luxx (2010),Comedy
87485,Bad Teacher (2011),Comedy
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
87522,Larry Crowne (2011),Comedy|Drama|Romance
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy
87785,Takers (2010),Action|Crime|Thriller
87867,Zookeeper (2011),Comedy
87869,Horrible Bosses (2011),Comedy|Crime
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
87921,"Ward, The (2010)",Horror|Thriller
87960,Between the Folds (2008),Documentary
87975,Burn Notice: The Fall of Sam Axe (2011),Crime|Drama|Mystery
87979,Five Minutes to Live (1961),Crime|Drama|Thriller
87992,Mammuth (2010),Comedy|Drama
88108,Monte Carlo (2011),Adventure|Comedy|Romance
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
88127,Conan O'Brien Can't Stop (2011),Documentary
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance
88173,Flight Command (1940),Drama|War
88179,One Day (2011),Drama|Romance
88235,"Guard, The (2011)",Comedy|Crime
88272,"Woman, The (2011)",Horror
88339,"Four Times, The (Le Quattro Volte) (2010)",Drama
88345,Mike's New Car (2002),Animation|Comedy
88356,"Smurfs, The (2011)",Animation|Children|Comedy
88380,Dylan Dog: Dead of Night (2010),Comedy|Horror|Mystery|Thriller
88405,Friends with Benefits (2011),Comedy|Romance
88515,Blitz (2011),Action|Crime|Thriller
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller
88672,Our Idiot Brother (2011),Comedy
88690,Twixt (2011),Horror|Thriller
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
88785,"Change-Up, The (2011)",Comedy
88810,"Help, The (2011)",Drama
88812,30 Minutes or Less (2011),Action|Comedy|Crime
88835,Glee: The 3D Concert Movie (2011),Documentary|Musical
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
88932,Final Destination 5 (2011),Horror|Thriller|IMAX
88950,"Conspirator, The (2010)",Drama
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
89000,Carancho (2010),Crime|Drama|Romance
89030,Fright Night (2011),Comedy|Horror
89039,Another Earth (2011),Drama|Romance|Sci-Fi
89047,Hesher (2010),Drama
89072,Stake Land (2010),Horror
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary
89085,"Debt, The (2011)",Drama|Thriller
89087,Colombiana (2011),Action|Adventure|Drama|Thriller
89090,Bill Cunningham New York (2011),Documentary
89102,Freakonomics (2010),Documentary
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama
89139,"Lodger, The (2009)",Crime|Drama|Mystery|Thriller
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy
89260,Project Nim (2011),Documentary
89281,Birdemic: Shock and Terror (2010),Romance|Thriller
89302,Page Eight (2011),Drama|Thriller
89321,"Future, The (2011)",Drama
89327,Love Ranch (2010),Comedy|Drama|Romance
89343,Red State (2011),Horror|Thriller
89369,"Better Life, A (2011)",Drama
89386,Pearl Jam Twenty (2011),Documentary|Musical
89427,Shark Night 3D (2011),Horror|Thriller
89470,Contagion (2011),Sci-Fi|Thriller|IMAX
89472,We Have a Pope (Habemus Papam) (2011),Drama
89480,Sleeping Beauty (2011),Drama
89490,Straw Dogs (2011),Thriller
89492,Moneyball (2011),Drama
89535,"Havre, Le (2011)",Comedy|Drama
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama
89774,Warrior (2011),Drama
89804,"Ides of March, The (2011)",Drama
89840,Killer Elite (2011),Action|Thriller
89846,Bobby Fischer Against the World (2011),Documentary
89864,50/50 (2011),Comedy|Drama
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama
89904,"Artist, The (2011)",Drama|Romance
90005,Ticking Clock (2011),Action|Crime|Mystery|Sci-Fi|Thriller
90057,Take Shelter (2011),Drama
90154,"Caller, The (2011)",Horror|Mystery|Thriller
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
90266,Buck (2011),Documentary
90343,Footloose (2011),Comedy|Drama|Musical
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller
90374,Martha Marcy May Marlene (2011),Drama|Thriller
90376,We Need to Talk About Kevin (2011),Drama|Thriller
90382,"River Murders, The (2011)",Thriller
90403,"Three Musketeers, The (2011)",Action|Adventure
90405,In Time (2011),Crime|Sci-Fi|Thriller
90426,Burning Palms (2010),Comedy|Drama
90428,Margaret (2011),Drama
90430,Carnage (2011),Comedy|Drama
90439,Margin Call (2011),Drama|Thriller
90469,Paranormal Activity 3 (2011),Horror
90476,"Little Bit of Heaven, A (2011)",Comedy|Drama|Romance
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller
90528,This Must Be the Place (2011),Crime|Drama|Thriller
90531,Shame (2011),Drama
90603,Batman: Year One (2011),Action|Animation|Crime
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
90717,Tower Heist (2011),Action|Comedy|Crime
90719,J. Edgar (2011),Drama
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX
90863,George Harrison: Living in the Material World (2011),Documentary
90866,Hugo (2011),Children|Drama|Mystery
90870,Trespass (2011),Crime|Drama|Thriller
90888,Immortals (2011),Action|Drama|Fantasy
90890,Jack and Jill (2011),Comedy
90943,Into the Abyss (2011),Documentary
91077,"Descendants, The (2011)",Comedy|Drama
91079,Like Crazy (2011),Drama|Romance
91094,"Muppets, The (2011)",Children|Comedy|Musical
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance
91126,War Horse (2011),Drama|War
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller
91304,Xtro (1983),Horror|Sci-Fi
91323,"Sitter, The (2011)",Comedy
91325,Extremely Loud and Incredibly Close (2011),Drama
91371,Rampart (2011),Action|Crime|Drama|Thriller
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama
91485,"Expendables 2, The (2012)",Action|Adventure
91490,Sharktopus (2010),Action|Horror|Sci-Fi
91500,"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
91548,Life in a Day (2011),Documentary|Drama
91622,Young Adult (2011),Comedy|Drama
91628,New Year's Eve (2011),Comedy|Romance
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
91653,We Bought a Zoo (2011),Comedy|Drama
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
91690,Friends with Kids (2011),Comedy
91762,"Last Lions, The (2011)",Documentary
91829,Newlyweds (2011),Drama
91831,"Devil Inside, The (2012)",Horror|Thriller
91842,Contraband (2012),Action|Crime|Drama|Thriller
91886,Dolphin Tale (2011),Children|Drama
91890,"Iron Lady, The (2011)",Drama
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
91976,"Grey, The (2012)",Action|Drama
91978,Man on a Ledge (2012),Crime|Thriller
92008,Haywire (2011),Action|Thriller
92058,"Human Centipede II (Full Sequence), The (2011)",Horror
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller
92206,Hostel: Part III (2011) ,Horror|Thriller
92234,Red Tails (2012),Action|Adventure|Drama|War
92259,Intouchables (2011),Comedy|Drama
92264,One for the Money (2012),Action|Comedy|Crime
92307,W.E. (2011),Drama|Romance
92335,Big Miracle (2012),Drama|Romance
92391,Grave Encounters (2011),Horror
92420,Chronicle (2012),Action|Sci-Fi|Thriller
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller
92448,Bucky Larson: Born to Be a Star (2011),Comedy
92475,All Watched Over by Machines of Loving Grace (2011),Documentary
92481,Third Star (2010),Comedy|Drama
92507,Safe House (2012),Action|Crime|Mystery|Thriller
92509,"Vow, The (2012)",Drama|Romance
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy
92702,Johnny Cash at Folsom Prison (2008),Documentary
92738,Beautiful Kate (2009),Drama|Mystery
93006,"Very Potter Musical, A (2009)",Comedy|Musical
93008,"Very Potter Sequel, A (2010)",Comedy|Musical
93040,"Civil War, The (1990)",Documentary|War
93132,Seven Days in Utopia (2011),Drama
93164,Sleep Tight (Mientras duermes) (2011),Horror|Thriller
93172,Arena (2011),Action|Thriller
93242,Gone (2012),Drama|Thriller
93265,Courageous (2011),Drama
93270,Project X (2012),Comedy
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
93297,Act of Valor (2012),Action|Thriller|War
93326,This Means War (2012),Action|Comedy|Romance
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
93475,"Awakening, The (2011)",Horror|Thriller
93498,Game Change (2012),Drama
93510,21 Jump Street (2012),Action|Comedy|Crime
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama
93572,Lucky (2011),Comedy|Crime|Romance
93721,Jiro Dreams of Sushi (2011),Documentary
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
93742,Hotel (1967),Drama
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
93790,Detachment (2011),Drama
93805,Iron Sky (2012),Action|Comedy|Sci-Fi
93821,There's Something Wrong with Aunt Diane (2011),Documentary
93831,American Reunion (American Pie 4) (2012),Comedy
93838,The Raid: Redemption (2011),Action|Crime
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller
93855,God Bless America (2011),Comedy|Drama
93892,Romantics Anonymous (Les émotifs anonymes) (2010),Comedy|Romance
93982,"Raven, The (2012)",Mystery|Thriller
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama
94266,"Five-Year Engagement, The (2012)",Comedy|Romance
94323,Think Like a Man (2012),Comedy
94325,"Lucky One, The (2012)",Drama
94405,Safe (2012),Action|Crime|Thriller
94410,Hamlet (2009),Drama
94466,Black Mirror (2011),Drama|Sci-Fi
94469,Red Dog (2011),Comedy|Drama|Romance
94478,Dark Shadows (2012),Comedy|Horror|IMAX
94677,"Dictator, The (2012)",Comedy
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama
94810,Eva (2011),Drama|Fantasy|Sci-Fi
94813,Chernobyl Diaries (2012),Horror
94841,Hick (2011),Drama|Romance
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
94896,Bernie (2011),Comedy|Crime|Drama
94919,Inhale (2010),Drama|Thriller
94931,Take This Waltz (2011),Drama|Romance
94953,Wanderlust (2012),Comedy
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance
94967,Texas Killing Fields (2011),Crime|Drama|Thriller
95002,Contagion / Bio Slime (2010),Horror
95067,"Thousand Words, A (2012)",Comedy|Drama
95069,Chimpanzee (2012),Documentary
95088,Safety Not Guaranteed (2012),Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
95135,Your Sister's Sister (2011),Comedy|Drama
95167,Brave (2012),Action|Adventure|Animation|Children
95197,Bel Ami (2012),Drama|Romance
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
95201,To Rome with Love (2012),Comedy
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
95311,Presto (2008),Animation|Children|Comedy|Fantasy
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
95375,Boundin' (2003),Animation|Children
95441,Ted (2012),Comedy|Fantasy
95449,Magic Mike (2012),Drama|Romance
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
95558,Beasts of the Southern Wild (2012),Drama|Fantasy
95567,People Like Us (2012),Drama
95583,Savages (2012),Crime|Drama|Thriller
95720,"Watch, The (2012)",Comedy|Sci-Fi
95761,Killer Joe (2011),Crime|Thriller
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance
95875,Total Recall (2012),Action|Sci-Fi|Thriller
96022,Dick Tracy vs. Cueball (1946),Action|Crime|Mystery
96056,"Legend of Bigfoot, The (1976)",Documentary
96064,Dragon Eyes (2012),Action|Crime|Drama
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX
96110,"Campaign, The (2012)",Comedy
96121,Hope Springs (2012),Comedy|Drama
96170,"Cutter, The (2005)",Action|Drama|Thriller
96281,ParaNorman (2012),Adventure|Animation|Comedy
96367,Hit and Run (Hit & Run) (2012),Action|Comedy|Romance
96415,Doomsday Book (2012),Comedy|Drama|Horror|Sci-Fi
96417,Premium Rush (2012),Action|Thriller
96432,Lawless (2012),Crime|Drama
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
96488,Searching for Sugar Man (2012),Documentary
96490,"Possession, The (2012)",Horror|Thriller
96588,Pitch Perfect (2012),Comedy|Musical
96606,Samsara (2011),Documentary
96610,Looper (2012),Action|Crime|Sci-Fi
96612,Compliance (2012),Drama|Thriller
96616,That's My Boy (2012),Comedy
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96693,Trouble with the Curve (2012),Drama
96728,"Master, The (2012)",Drama
96737,Dredd (2012),Action|Sci-Fi
96811,End of Watch (2012),Crime|Drama|Thriller
96815,V/H/S (2012),Horror|Thriller
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829,"Hunt, The (Jagten) (2012)",Drama
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
96941,2016: Obama's America (2012),Documentary
96964,"Tall Man, The (2012)",Crime|Drama|Mystery
97005,Just Add Water (2008),Comedy|Romance
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
97059,Katy Perry: Part of Me (2012),Documentary|Drama
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
97188,Sinister (2012),Horror|Thriller
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97232,"Good Old Fashioned Orgy, A (2011)",Comedy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97462,Hoodwinked Too! Hood vs. Evil (2011),Animation|Comedy
97701,Paranormal Activity 4 (2012),Horror|IMAX
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97817,Pumping Iron II: The Women (1985),Documentary
97836,Here Comes the Boom (2012),Action|Comedy
97853,Night of the Running Man (1995),Action|Crime|Thriller
97855,Hitman's Run (1999),Action
97860,Killing Them Softly (2012),Crime|Drama|Thriller
97866,"Imposter, The (2012)",Documentary
97870,"Sessions, The (Surrogate, The) (2012)",Drama
97884,Submarine X-1 (1969),Drama|War
97897,Kounterfeit (1996),Action|Crime|Thriller
97899,Nightmaster (Watch the Shadows Dance) (1987),Action
97913,Wreck-It Ralph (2012),Animation|Comedy
97917,Diplomatic Siege (1999),Action|Thriller
97919,Midnight Man (1997),Action|Drama|Thriller
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
97957,Excision (2012),Crime|Drama|Horror|Thriller
98004,Single White Female 2: The Psycho (2005),Drama|Thriller
98122,Indie Game: The Movie (2012),Documentary
